county,country,category,time_period,anonymized_segment,segment_size,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,text,sentiment_label,purchase_intent_label,urgency_label,dissatisfaction_label,topic_label,demand_classification,behavioral_signal_score_target,aggregate_demand_score_target,opportunity_score_target,emerging_trend_target,unmet_demand_target,market_gap_target,trend_direction_label,value_proposition_label,product_service_label,revenue_model_label,supplier_recommendation_label,logistics_recommendation_label,payment_recommendation_label,market_entry_strategy_label,competitor_gap_label,price_gap_label,service_gap_label,delivery_gap_label,customer_dissatisfaction_label,pricing_power_target,customer_reach_target,inventory_planning_target,sales_forecast_target
Nakuru,Kenya,digital_services,2026-Q4,rural_producers,106,108,53,12,11,18,1155,77,5,11,1,19,32,56,0,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Nakuru; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,digital_services,Unmet demand,0.2755,0.6981,0.6926,0.8426,0.665,0.665,rising,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for digital services in underserved Nakuru,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.4892,1.0,0.0987,0.6955
Nakuru,Kenya,retail,2026-Q4,budget_seekers,252,217,102,27,15,31,2078,121,19,26,1,10,18,119,1,"anonymous posts discuss fair prices, product availability, delivery reliability in Nakuru; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.2448,0.521,0.5691,0.7191,0.6943,0.6943,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,pay in installments,partner-led entry for retail in underserved Nakuru,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.3582,0.8611,0.078,0.4102
Nakuru,Kenya,retail,2026-Q4,growth_smes,219,127,52,6,4,14,2588,124,7,25,0,14,28,89,0,"aggregate mentions show fair prices, product availability, delivery reliability in Nakuru; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.1349,0.5609,0.6821,0.8321,0.9368,0.9368,rising,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,scheduled route delivery,invoice and wallet rails,partner-led entry for retail in underserved Nakuru,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.3244,0.5799,0.0587,0.593
Nakuru,Kenya,retail,2026-Q4,urban_youth,151,45,19,7,2,6,985,66,6,5,0,13,8,17,0,"aggregate mentions show fair prices, product availability, delivery reliability in Nakuru; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,retail,Moderate demand,0.1511,0.5458,0.498,0.648,0.4577,0.4577,stable,trusted retail with transparent pricing,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,mobile money checkout,pilot and validate retail demand in Nakuru,pricing transparency gap in retail,moderate pricing transparency gap in retail,service quality gap in retail,moderate delivery coordination gap in Nakuru,moderate_dissatisfaction,0.4334,0.298,0.0863,0.4141
Nakuru,Kenya,retail,2026-Q4,rural_producers,222,126,61,11,13,5,1399,48,8,10,0,5,16,111,0,"aggregate mentions show fair prices, product availability, delivery reliability in Nakuru; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1839,0.4439,0.5809,0.7309,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,scheduled route delivery,mobile money checkout,partner-led entry for retail in underserved Nakuru,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.2441,0.5676,0.0415,0.3672
Nakuru,Kenya,transport,2026-Q4,budget_seekers,283,71,36,3,2,3,1024,32,5,7,0,2,14,120,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Nakuru; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1272,0.369,0.5249,0.6749,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,scheduled route delivery,pay in installments,pilot and validate transport demand in Nakuru,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.203,0.2509,0.0361,0.2856
Nakuru,Kenya,transport,2026-Q4,growth_smes,221,317,118,13,19,18,3010,66,13,16,1,11,53,79,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Nakuru; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,1,transport,Moderate demand,0.1973,0.627,0.4758,0.6258,0.3394,0.3394,rising,trusted transport with transparent pricing,route tracking service,transaction_fee,certified specialist suppliers,scheduled route delivery,invoice and wallet rails,pilot and validate transport demand in Nakuru,service differentiation needed in transport,moderate pricing transparency gap in transport,low service gap in transport,moderate delivery coordination gap in Nakuru,moderate_dissatisfaction,0.5312,1.0,0.0316,0.4464
Nakuru,Kenya,transport,2026-Q4,urban_youth,197,102,51,12,6,17,1546,87,11,19,2,4,15,166,0,"county trend indicates route reliability, last mile access, parcel tracking in Nakuru; urban_youth are researching options; complaints about unmet need and delays",0,0,0,1,transport,Unmet demand,0.1767,0.4877,0.6433,0.7933,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,commission,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for transport in underserved Nakuru,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.2682,0.5178,0.0699,0.4586
Nakuru,Kenya,transport,2026-Q4,rural_producers,101,51,16,7,3,4,956,17,3,4,0,2,8,41,0,"anonymous posts discuss route reliability, last mile access, parcel tracking in Nakuru; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Unmet demand,0.1074,0.5334,0.6137,0.7637,0.9897,0.9897,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,scheduled route delivery,mobile money checkout,partner-led entry for transport in underserved Nakuru,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Nakuru,high_dissatisfaction,0.2959,0.505,0.0241,0.5167
Machakos,Kenya,agri_inputs,2026-Q4,budget_seekers,69,37,18,2,4,2,585,25,3,5,0,1,8,41,0,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Machakos; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Low demand,0.1541,0.3819,0.5762,0.7262,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,hub and spoke delivery,pay in installments,partner-led entry for agri inputs in underserved Machakos,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2101,0.5362,0.0479,0.3151
Machakos,Kenya,agri_inputs,2026-Q4,growth_smes,311,217,86,37,25,27,1508,133,13,16,3,7,66,49,1,"aggregate mentions show farm inputs, seed quality, fertilizer access, harvest timing in Machakos; growth_smes are researching options; positive service discovery",1,0,0,1,agri_inputs,Moderate demand,0.349,0.6343,0.4876,0.6376,0.2921,0.2921,stable,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,hub and spoke delivery,invoice and wallet rails,pilot and validate agri inputs demand in Machakos,service differentiation needed in agri inputs,moderate pricing transparency gap in agri inputs,low service gap in agri inputs,moderate delivery coordination gap in Machakos,moderate_dissatisfaction,0.5509,0.6977,0.1107,0.41
Machakos,Kenya,agri_inputs,2026-Q4,urban_youth,63,64,24,8,7,4,595,24,3,3,0,3,10,56,0,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Machakos; urban_youth are researching options; complaints about unmet need and delays",1,1,0,1,agri_inputs,Unmet demand,0.2313,0.5188,0.6479,0.7979,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,commission,multi-supplier marketplace,hub and spoke delivery,mobile money checkout,partner-led entry for agri inputs in underserved Machakos,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2853,1.0,0.0521,0.471
Machakos,Kenya,agri_inputs,2026-Q4,rural_producers,252,62,25,9,6,9,1630,69,13,13,0,5,10,200,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Machakos; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Low demand,0.1089,0.3804,0.5595,0.7095,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,hub and spoke delivery,mobile money checkout,partner-led entry for agri inputs in underserved Machakos,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2092,0.246,0.0509,0.3228
Machakos,Kenya,clean_energy,2026-Q4,budget_seekers,222,125,36,8,16,10,1199,61,5,10,1,3,20,89,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Machakos; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Low demand,0.2076,0.428,0.5666,0.7166,0.9474,0.9474,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,hub and spoke delivery,pay in installments,partner-led entry for clean energy in underserved Machakos,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2456,0.5631,0.0617,0.333
Machakos,Kenya,clean_energy,2026-Q4,growth_smes,122,72,33,11,8,8,844,50,3,11,1,4,24,19,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Machakos; growth_smes are researching options; positive service discovery",1,0,0,1,clean_energy,Moderate demand,0.2291,0.6464,0.5049,0.6549,0.3373,0.3373,rising,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,hub and spoke delivery,invoice and wallet rails,pilot and validate clean energy demand in Machakos,service differentiation needed in clean energy,moderate pricing transparency gap in clean energy,low service gap in clean energy,moderate delivery coordination gap in Machakos,moderate_dissatisfaction,0.5483,0.5902,0.0735,0.4789
Machakos,Kenya,clean_energy,2026-Q4,urban_youth,94,51,18,5,3,3,478,21,3,1,0,2,18,40,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Machakos; urban_youth are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Unmet demand,0.2194,0.5849,0.6527,0.8027,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,hub and spoke delivery,mobile money checkout,partner-led entry for clean energy in underserved Machakos,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.3217,0.5426,0.0544,0.5545
Machakos,Kenya,clean_energy,2026-Q4,rural_producers,151,70,35,10,3,11,1747,60,4,4,1,5,14,169,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Machakos; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Unmet demand,0.1144,0.4746,0.6288,0.7788,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,hub and spoke delivery,mobile money checkout,partner-led entry for clean energy in underserved Machakos,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.261,0.4636,0.0435,0.4624
Machakos,Kenya,digital_services,2026-Q4,budget_seekers,254,102,27,8,8,8,2285,51,8,4,0,4,19,144,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Machakos; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,digital_services,Low demand,0.0935,0.4246,0.5685,0.7185,1.0,1.0,stable,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,hub and spoke delivery,pay in installments,partner-led entry for digital services in underserved Machakos,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2335,0.4016,0.0276,0.3777
Machakos,Kenya,digital_services,2026-Q4,growth_smes,113,71,36,7,6,4,621,39,4,3,0,3,13,8,0,"county trend indicates online payments, analytics dashboards, mobile onboarding in Machakos; growth_smes are researching options; positive service discovery",1,0,0,0,digital_services,Moderate demand,0.2538,0.6869,0.4515,0.6015,0.1436,0.1436,rising,trusted digital services with transparent pricing,mobile business dashboard,transaction_fee,certified specialist suppliers,hub and spoke delivery,invoice and wallet rails,pilot and validate digital services demand in Machakos,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,moderate delivery coordination gap in Machakos,low_dissatisfaction,0.6425,0.6283,0.0741,0.4517
Machakos,Kenya,digital_services,2026-Q4,urban_youth,242,113,26,17,8,6,1128,163,12,19,1,20,29,48,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Machakos; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,digital_services,Moderate demand,0.2878,0.6512,0.6157,0.7657,0.5277,0.5277,rising,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,hub and spoke delivery,mobile money checkout,pilot and validate digital services demand in Machakos,pricing transparency gap in digital services,moderate pricing transparency gap in digital services,service quality gap in digital services,moderate delivery coordination gap in Machakos,moderate_dissatisfaction,0.4966,0.4669,0.1676,0.563
Machakos,Kenya,digital_services,2026-Q4,rural_producers,231,93,34,10,3,5,1074,112,11,11,1,13,21,18,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Machakos; rural_producers are ready to buy and compare suppliers; positive service discovery",1,0,0,0,digital_services,Moderate demand,0.2282,0.5722,0.456,0.606,0.2583,0.2583,stable,trusted digital services with transparent pricing,mobile business dashboard,transaction_fee,certified specialist suppliers,hub and spoke delivery,mobile money checkout,pilot and validate digital services demand in Machakos,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,moderate delivery coordination gap in Machakos,low_dissatisfaction,0.5057,0.4026,0.121,0.3745
Machakos,Kenya,retail,2026-Q4,budget_seekers,311,162,82,16,16,7,2341,127,20,32,1,17,11,204,1,"anonymous posts discuss fair prices, product availability, delivery reliability in Machakos; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,retail,Low demand,0.1716,0.4187,0.6029,0.7529,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,hub and spoke delivery,pay in installments,partner-led entry for retail in underserved Machakos,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2303,0.5209,0.0645,0.3603
Machakos,Kenya,retail,2026-Q4,growth_smes,254,59,28,8,8,4,1551,72,12,5,1,6,15,73,0,"county trend indicates fair prices, product availability, delivery reliability in Machakos; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.1157,0.4569,0.5995,0.7495,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,hub and spoke delivery,invoice and wallet rails,partner-led entry for retail in underserved Machakos,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2513,0.2323,0.0529,0.422
Machakos,Kenya,retail,2026-Q4,urban_youth,248,86,32,5,12,15,1064,77,11,20,0,9,14,128,0,"county trend indicates fair prices, product availability, delivery reliability in Machakos; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.2018,0.4683,0.61,0.76,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,hub and spoke delivery,mobile money checkout,partner-led entry for retail in underserved Machakos,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2576,0.3468,0.0949,0.4034
Machakos,Kenya,retail,2026-Q4,rural_producers,135,99,19,13,10,13,1328,35,2,3,1,2,14,102,0,"anonymous posts discuss fair prices, product availability, delivery reliability in Machakos; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Low demand,0.1504,0.4459,0.5896,0.7396,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,transaction_fee,multi-supplier marketplace,hub and spoke delivery,mobile money checkout,partner-led entry for retail in underserved Machakos,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2452,0.7333,0.0377,0.389
Machakos,Kenya,transport,2026-Q4,budget_seekers,64,34,7,4,4,5,499,16,1,2,0,0,4,13,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Machakos; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1414,0.3768,0.3866,0.5366,0.4789,0.4789,stable,trusted transport with transparent pricing,route tracking service,transaction_fee,certified specialist suppliers,hub and spoke delivery,pay in installments,pilot and validate transport demand in Machakos,pricing transparency gap in transport,moderate pricing transparency gap in transport,service quality gap in transport,moderate delivery coordination gap in Machakos,moderate_dissatisfaction,0.2956,0.5312,0.0421,0.2116
Machakos,Kenya,transport,2026-Q4,growth_smes,242,155,35,26,15,7,1800,132,11,16,1,8,20,124,1,"aggregate mentions show route reliability, last mile access, parcel tracking in Machakos; growth_smes are researching options; complaints about unmet need and delays",1,0,0,1,transport,Unmet demand,0.2045,0.5137,0.6669,0.8169,0.9746,0.9746,stable,accessible transport with faster fulfillment,last mile logistics coordination,commission,certified specialist suppliers,hub and spoke delivery,invoice and wallet rails,partner-led entry for transport in underserved Machakos,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2884,0.6405,0.0817,0.4919
Machakos,Kenya,transport,2026-Q4,urban_youth,293,324,151,38,34,42,3718,94,5,14,4,13,39,145,3,"anonymous posts discuss route reliability, last mile access, parcel tracking in Machakos; urban_youth are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,transport,Moderate demand,0.1954,0.5638,0.5277,0.6777,0.5878,0.5878,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,hub and spoke delivery,mobile money checkout,pilot and validate transport demand in Machakos,weak fulfillment in transport,moderate pricing transparency gap in transport,major service availability gap in transport,moderate delivery coordination gap in Machakos,moderate_dissatisfaction,0.4146,1.0,0.0401,0.4383
Machakos,Kenya,transport,2026-Q4,rural_producers,285,170,87,9,10,32,1817,30,1,3,1,3,25,216,0,"aggregate mentions show route reliability, last mile access, parcel tracking in Machakos; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,transport,Low demand,0.1843,0.4068,0.5424,0.6924,1.0,1.0,stable,accessible transport with faster fulfillment,last mile logistics coordination,transaction_fee,certified specialist suppliers,hub and spoke delivery,mobile money checkout,pilot and validate transport demand in Machakos,weak fulfillment in transport,high affordability gap in transport,major service availability gap in transport,moderate delivery coordination gap in Machakos,high_dissatisfaction,0.2238,0.5965,0.0358,0.308
Kiambu,Kenya,agri_inputs,2026-Q4,budget_seekers,137,142,56,17,5,5,1338,28,2,3,2,5,23,95,0,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",1,1,0,1,agri_inputs,Unmet demand,0.1974,0.5669,0.5936,0.7436,0.8541,0.8541,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,same day courier,pay in installments,partner-led entry for agri inputs in underserved Kiambu,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,speed and reliability gap in Kiambu,high_dissatisfaction,0.349,1.0,0.0284,0.4953
Kiambu,Kenya,agri_inputs,2026-Q4,growth_smes,252,317,70,30,16,39,2703,118,10,20,0,12,73,153,1,"anonymous posts discuss farm inputs, seed quality, fertilizer access, harvest timing in Kiambu; growth_smes are ready to buy and compare suppliers; complaints about unmet need and delays",1,0,0,1,agri_inputs,Unmet demand,0.24,0.6801,0.6232,0.7732,0.6213,0.6213,rising,accessible agri inputs with faster fulfillment,bundled input ordering service,commission,multi-supplier marketplace,same day courier,invoice and wallet rails,partner-led entry for agri inputs in underserved Kiambu,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,last mile delivery gap in Kiambu,high_dissatisfaction,0.4899,1.0,0.0625,0.6224
Kiambu,Kenya,agri_inputs,2026-Q4,urban_youth,301,658,191,97,68,42,3949,156,20,32,2,41,165,66,2,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Kiambu; urban_youth are ready to buy and compare suppliers; positive service discovery",1,1,0,0,agri_inputs,High demand,0.354,0.7615,0.5156,0.6656,0.1298,0.1298,rising,trusted agri inputs with transparent pricing,verified input marketplace,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,pilot and validate agri inputs demand in Kiambu,service differentiation needed in agri inputs,limited price gap in agri inputs,low service gap in agri inputs,speed and reliability gap in Kiambu,low_dissatisfaction,0.717,1.0,0.0605,0.5447
Kiambu,Kenya,agri_inputs,2026-Q4,rural_producers,262,117,51,7,4,22,2475,60,10,16,0,5,36,114,0,"county trend indicates farm inputs, seed quality, fertilizer access, harvest timing in Kiambu; rural_producers are researching options; complaints about unmet need and delays",1,0,0,1,agri_inputs,Unmet demand,0.1152,0.4849,0.6037,0.7537,1.0,1.0,stable,accessible agri inputs with faster fulfillment,bundled input ordering service,transaction_fee,multi-supplier marketplace,same day courier,mobile money checkout,partner-led entry for agri inputs in underserved Kiambu,weak fulfillment in agri inputs,high affordability gap in agri inputs,major service availability gap in agri inputs,speed and reliability gap in Kiambu,high_dissatisfaction,0.2667,0.4466,0.0352,0.4544
Kiambu,Kenya,clean_energy,2026-Q4,budget_seekers,230,101,20,4,10,17,1174,34,5,7,0,2,22,93,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,clean_energy,Unmet demand,0.1595,0.5432,0.6182,0.7682,1.0,1.0,stable,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,pay in installments,partner-led entry for clean energy in underserved Kiambu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Kiambu,high_dissatisfaction,0.2988,0.4391,0.0451,0.5075
Kiambu,Kenya,clean_energy,2026-Q4,growth_smes,245,356,132,47,23,63,2512,208,35,57,0,66,136,44,1,"aggregate mentions show solar kits, reliable power, repair support, battery replacement in Kiambu; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,clean_energy,High demand,0.3932,0.9188,0.6623,0.8123,0.1563,0.1563,rising,trusted clean energy with transparent pricing,pay as you go solar kits,subscription,certified specialist suppliers,same day courier,invoice and wallet rails,digital-first launch for clean energy in Kiambu,service differentiation needed in clean energy,limited price gap in clean energy,low service gap in clean energy,last mile delivery gap in Kiambu,low_dissatisfaction,0.8542,1.0,0.1342,0.8606
Kiambu,Kenya,clean_energy,2026-Q4,urban_youth,280,356,91,35,42,40,3127,79,14,7,2,8,143,18,0,"anonymous posts discuss solar kits, reliable power, repair support, battery replacement in Kiambu; urban_youth are researching options; positive service discovery",1,0,0,0,clean_energy,High demand,0.2482,0.7976,0.4725,0.6225,0.0716,0.0716,rising,trusted clean energy with transparent pricing,pay as you go solar kits,transaction_fee,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate clean energy demand in Kiambu,service differentiation needed in clean energy,limited price gap in clean energy,low service gap in clean energy,speed and reliability gap in Kiambu,low_dissatisfaction,0.7719,1.0,0.0406,0.5649
Kiambu,Kenya,clean_energy,2026-Q4,rural_producers,109,104,37,8,14,10,1003,57,9,6,1,10,28,48,0,"county trend indicates solar kits, reliable power, repair support, battery replacement in Kiambu; rural_producers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,clean_energy,Moderate demand,0.2543,0.6523,0.6163,0.7663,0.6125,0.6125,rising,accessible clean energy with faster fulfillment,solar maintenance network,subscription,certified specialist suppliers,same day courier,mobile money checkout,partner-led entry for clean energy in underserved Kiambu,weak fulfillment in clean energy,high affordability gap in clean energy,major service availability gap in clean energy,speed and reliability gap in Kiambu,high_dissatisfaction,0.4725,0.9541,0.0768,0.5796
Kiambu,Kenya,digital_services,2026-Q4,budget_seekers,107,108,22,15,12,17,1416,73,13,12,1,11,13,60,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Kiambu; budget_seekers are ready to buy and compare suppliers; complaints about unmet need and delays",1,1,0,1,digital_services,Unmet demand,0.1901,0.6573,0.6736,0.8236,0.6943,0.6943,rising,accessible digital services with faster fulfillment,SME analytics assistant,subscription,certified specialist suppliers,same day courier,pay in installments,partner-led entry for digital services in underserved Kiambu,weak fulfillment in digital services,high affordability gap in digital services,major service availability gap in digital services,speed and reliability gap in Kiambu,high_dissatisfaction,0.4519,1.0,0.0713,0.6707
Kiambu,Kenya,digital_services,2026-Q4,growth_smes,229,702,262,105,31,128,3289,61,10,13,3,10,218,32,1,"county trend indicates online payments, analytics dashboards, mobile onboarding in Kiambu; growth_smes are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.46,0.9167,0.5263,0.6763,0.0625,0.0625,rising,trusted digital services with transparent pricing,mobile business dashboard,transaction_fee,certified specialist suppliers,same day courier,invoice and wallet rails,pilot and validate digital services demand in Kiambu,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Kiambu,low_dissatisfaction,0.891,1.0,0.0605,0.6565
Kiambu,Kenya,digital_services,2026-Q4,urban_youth,176,389,199,21,41,41,1986,75,12,20,0,24,58,31,0,"aggregate mentions show online payments, analytics dashboards, mobile onboarding in Kiambu; urban_youth are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.4141,0.9785,0.5998,0.7498,0.1059,0.1059,rising,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate digital services demand in Kiambu,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Kiambu,low_dissatisfaction,0.9319,1.0,0.0705,0.832
Kiambu,Kenya,digital_services,2026-Q4,rural_producers,239,306,77,48,10,30,1659,159,23,16,3,37,99,37,1,"anonymous posts discuss online payments, analytics dashboards, mobile onboarding in Kiambu; rural_producers are ready to buy and compare suppliers; positive service discovery",1,1,0,0,digital_services,High demand,0.4207,0.8675,0.6054,0.7554,0.1621,0.1621,rising,trusted digital services with transparent pricing,mobile business dashboard,subscription,certified specialist suppliers,same day courier,mobile money checkout,pilot and validate digital services demand in Kiambu,service differentiation needed in digital services,limited price gap in digital services,low service gap in digital services,speed and reliability gap in Kiambu,low_dissatisfaction,0.8042,1.0,0.1362,0.721
Kiambu,Kenya,retail,2026-Q4,budget_seekers,260,288,145,43,10,27,2708,104,20,9,5,8,62,273,1,"county trend indicates fair prices, product availability, delivery reliability in Kiambu; budget_seekers are researching options; complaints about unmet need and delays",1,0,0,1,retail,Unmet demand,0.2415,0.5311,0.6575,0.8075,1.0,1.0,stable,accessible retail with faster fulfillment,county retail availability platform,commission,multi-supplier marketplace,same day courier,pay in installments,partner-led entry for retail in underserved Kiambu,weak fulfillment in retail,high affordability gap in retail,major service availability gap in retail,speed and reliability gap in Kiambu,high_dissatisfaction,0.2921,1.0,0.0513,0.4871
