signal_id,country,county,category,consumer_segment,time_period,observation_count,text,clicks,likes,comments,shares,saves,views,searches,hashtags,mentions,complaints,purchase_intent_phrases,repeated_engagement,ignored_content,delayed_responses,demand_classification,aggregate_demand_score,opportunity_score,emerging_trend_probability,unmet_demand_probability,market_gap,supply_shortage,scalability,competition_intensity,trend_direction
agg-00432,Kenya,Nairobi,digital_services,rural_producers,2026-Q4,52,aggregate posts mention online payments analytics dashboard mobile onboarding in Nairobi; rural_producers are searching and evaluating options; complaints delays and unmet need,55,27,3,4,11,341,25,3,3,0,2,20,22,0,Moderate demand,0.6987,0.6025,0.7525,0.531,0.531,0.5298,1.0,0.5615,rising
agg-00433,Kenya,Nairobi,retail,budget_seekers,2026-Q4,53,aggregate posts mention fair prices product availability delivery reliability in Nairobi; budget_seekers are searching and evaluating options; complaints delays and unmet need,42,14,5,4,5,397,29,2,4,0,3,11,39,0,Unmet demand,0.5452,0.7002,0.8502,1.0,1.0,0.9723,1.0,0.6471,stable
agg-00434,Kenya,Nairobi,retail,growth_smes,2026-Q4,313,anonymous hashtags show fair prices product availability delivery reliability in Nairobi; growth_smes are ready to buy comparing suppliers; positive discovery and saves,427,97,62,20,21,4718,147,23,20,1,39,161,139,0,Moderate demand,0.7185,0.5657,0.7157,0.4008,0.4008,0.5013,1.0,0.5331,rising
agg-00435,Kenya,Nairobi,retail,urban_youth,2026-Q4,150,aggregate posts mention fair prices product availability delivery reliability in Nairobi; urban_youth are searching and evaluating options; complaints delays and unmet need,148,26,16,14,12,1557,25,5,4,3,3,48,49,0,Moderate demand,0.5548,0.4473,0.5973,0.4439,0.4439,0.559,1.0,0.5515,stable
agg-00436,Kenya,Nairobi,retail,rural_producers,2026-Q4,139,county-level comments discuss fair prices product availability delivery reliability in Nairobi; rural_producers are searching and evaluating options; complaints delays and unmet need,95,29,9,8,20,1697,36,4,7,1,2,29,100,0,Unmet demand,0.533,0.6424,0.7924,1.0,1.0,0.9961,1.0,0.4997,stable
agg-00437,Kenya,Nairobi,transport,budget_seekers,2026-Q4,174,aggregate posts mention route reliability parcel tracking last mile access in Nairobi; budget_seekers are searching and evaluating options; complaints delays and unmet need,140,72,11,18,19,1747,76,4,7,1,8,27,50,0,Low demand,0.5168,0.4875,0.6375,0.4728,0.4728,0.5637,1.0,0.5739,stable
agg-00438,Kenya,Nairobi,transport,growth_smes,2026-Q4,267,anonymous hashtags show route reliability parcel tracking last mile access in Nairobi; growth_smes are searching and evaluating options; positive discovery and saves,353,121,57,21,20,2975,88,12,18,3,8,130,85,1,High demand,0.7782,0.5362,0.6862,0.3039,0.3039,0.2257,1.0,0.4642,rising
agg-00439,Kenya,Nairobi,transport,urban_youth,2026-Q4,58,aggregate posts mention route reliability parcel tracking last mile access in Nairobi; urban_youth are searching and evaluating options; positive discovery and saves,159,52,26,6,9,835,19,1,4,2,4,28,10,0,High demand,0.7788,0.4637,0.6137,0.0908,0.0908,0.1107,1.0,0.4435,rising
agg-00440,Kenya,Nairobi,transport,rural_producers,2026-Q4,264,county-level comments discuss route reliability parcel tracking last mile access in Nairobi; rural_producers are searching and evaluating options; complaints delays and unmet need,161,60,26,21,19,1617,56,8,6,4,3,47,84,2,Unmet demand,0.607,0.5586,0.7086,0.6738,0.6738,0.7086,1.0,0.5131,rising
agg-00441,Kenya,Mombasa,agri_inputs,budget_seekers,2026-Q4,153,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Mombasa; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,63,33,3,6,6,1539,65,8,13,0,12,20,54,0,Unmet demand,0.508,0.6603,0.8103,1.0,1.0,1.0,1.0,0.4911,stable
agg-00442,Kenya,Mombasa,agri_inputs,growth_smes,2026-Q4,165,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Mombasa; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,174,69,19,11,37,1631,91,5,22,1,23,36,60,0,Moderate demand,0.6675,0.5701,0.7201,0.4425,0.4425,0.4172,1.0,0.5005,rising
agg-00443,Kenya,Mombasa,agri_inputs,urban_youth,2026-Q4,157,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Mombasa; urban_youth are searching and evaluating options; complaints delays and unmet need,99,48,7,14,8,1918,47,5,3,1,8,14,108,0,Unmet demand,0.5146,0.6409,0.7909,1.0,1.0,0.9804,1.0,0.398,stable
agg-00444,Kenya,Mombasa,agri_inputs,rural_producers,2026-Q4,277,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Mombasa; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,62,12,4,4,6,1318,120,11,24,0,10,5,137,0,Unmet demand,0.4729,0.645,0.795,1.0,1.0,0.9546,1.0,0.5846,stable
agg-00445,Kenya,Mombasa,clean_energy,budget_seekers,2026-Q4,170,county-level comments discuss solar kits battery replacement repair support reliable power in Mombasa; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,99,49,15,3,17,799,88,10,6,1,17,27,49,0,Moderate demand,0.6506,0.6142,0.7642,0.614,0.614,0.7245,1.0,0.5273,rising
agg-00446,Kenya,Mombasa,clean_energy,growth_smes,2026-Q4,229,county-level comments discuss solar kits battery replacement repair support reliable power in Mombasa; growth_smes are ready to buy comparing suppliers; positive discovery and saves,533,167,84,32,42,3662,66,4,6,6,17,62,35,3,High demand,0.731,0.4367,0.5867,0.0998,0.0998,0.1066,1.0,0.5481,rising
agg-00447,Kenya,Mombasa,clean_energy,urban_youth,2026-Q4,209,anonymous hashtags show solar kits battery replacement repair support reliable power in Mombasa; urban_youth are ready to buy comparing suppliers; positive discovery and saves,292,115,34,15,12,2174,76,10,20,2,17,90,84,2,Moderate demand,0.633,0.4978,0.6478,0.3779,0.3779,0.3626,1.0,0.5009,rising
agg-00448,Kenya,Mombasa,clean_energy,rural_producers,2026-Q4,239,anonymous hashtags show solar kits battery replacement repair support reliable power in Mombasa; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,130,26,15,19,21,1162,130,15,14,1,26,40,53,0,Moderate demand,0.5738,0.5506,0.7006,0.5214,0.5214,0.4952,1.0,0.5625,stable
agg-00449,Kenya,Mombasa,digital_services,budget_seekers,2026-Q4,161,anonymous hashtags show online payments analytics dashboard mobile onboarding in Mombasa; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,94,22,13,4,5,684,98,13,11,0,22,26,55,0,Unmet demand,0.6348,0.6589,0.8089,0.7196,0.7196,0.7196,1.0,0.5859,stable
agg-00450,Kenya,Mombasa,digital_services,growth_smes,2026-Q4,268,aggregate posts mention online payments analytics dashboard mobile onboarding in Mombasa; growth_smes are ready to buy comparing suppliers; positive discovery and saves,399,196,26,16,37,3094,119,11,12,0,20,60,17,0,High demand,0.8186,0.4919,0.6419,0.056,0.056,0.0603,1.0,0.5138,rising
agg-00451,Kenya,Mombasa,digital_services,urban_youth,2026-Q4,259,anonymous hashtags show online payments analytics dashboard mobile onboarding in Mombasa; urban_youth are ready to buy comparing suppliers; positive discovery and saves,648,329,81,90,120,3977,92,11,24,5,22,144,30,0,High demand,0.825,0.4828,0.6328,0.0672,0.0672,0.0846,1.0,0.5091,rising
agg-00452,Kenya,Mombasa,digital_services,rural_producers,2026-Q4,147,aggregate posts mention online payments analytics dashboard mobile onboarding in Mombasa; rural_producers are ready to buy comparing suppliers; positive discovery and saves,279,69,47,9,21,2016,49,6,12,3,10,90,90,1,Moderate demand,0.718,0.5419,0.6919,0.4037,0.4037,0.426,1.0,0.5985,rising
agg-00453,Kenya,Mombasa,retail,budget_seekers,2026-Q4,207,county-level comments discuss fair prices product availability delivery reliability in Mombasa; budget_seekers are searching and evaluating options; complaints delays and unmet need,131,37,11,4,17,2063,25,1,5,2,1,24,220,0,Low demand,0.4155,0.5612,0.7112,1.0,1.0,1.0,0.9473,0.3816,stable
agg-00454,Kenya,Mombasa,retail,growth_smes,2026-Q4,155,aggregate posts mention fair prices product availability delivery reliability in Mombasa; growth_smes are ready to buy comparing suppliers; positive discovery and saves,333,77,35,15,46,2242,58,6,6,2,13,125,83,1,Moderate demand,0.714,0.5213,0.6713,0.3272,0.3272,0.271,1.0,0.5175,rising
agg-00455,Kenya,Mombasa,retail,urban_youth,2026-Q4,59,anonymous hashtags show fair prices product availability delivery reliability in Mombasa; urban_youth are searching and evaluating options; positive discovery and saves,54,9,7,4,8,368,12,1,1,0,0,7,5,0,Moderate demand,0.6303,0.3782,0.5282,0.1148,0.1148,0.1297,1.0,0.478,rising
agg-00456,Kenya,Mombasa,retail,rural_producers,2026-Q4,110,anonymous hashtags show fair prices product availability delivery reliability in Mombasa; rural_producers are searching and evaluating options; complaints delays and unmet need,78,22,5,6,12,1071,15,1,1,0,2,22,108,0,Unmet demand,0.4874,0.5985,0.7485,1.0,1.0,0.9515,1.0,0.4834,stable
agg-00457,Kenya,Mombasa,transport,budget_seekers,2026-Q4,209,aggregate posts mention route reliability parcel tracking last mile access in Mombasa; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,70,33,5,2,3,966,49,9,4,0,9,8,29,0,Low demand,0.5007,0.4666,0.6166,0.5413,0.5413,0.6246,1.0,0.582,stable
agg-00458,Kenya,Mombasa,transport,growth_smes,2026-Q4,102,aggregate posts mention route reliability parcel tracking last mile access in Mombasa; growth_smes are searching and evaluating options; positive discovery and saves,72,16,11,4,3,673,27,4,5,1,7,15,12,0,High demand,0.7342,0.4746,0.6246,0.2193,0.2193,0.3332,1.0,0.5131,rising
agg-00459,Kenya,Mombasa,transport,urban_youth,2026-Q4,103,anonymous hashtags show route reliability parcel tracking last mile access in Mombasa; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,187,68,11,27,14,1270,71,4,18,1,12,38,69,0,High demand,0.7292,0.6424,0.7924,0.4949,0.4949,0.4558,1.0,0.5411,rising
agg-00460,Kenya,Mombasa,transport,rural_producers,2026-Q4,237,aggregate posts mention route reliability parcel tracking last mile access in Mombasa; rural_producers are searching and evaluating options; positive discovery and saves,153,46,15,14,21,1875,68,9,11,2,7,13,40,1,Low demand,0.4805,0.4041,0.5541,0.3583,0.3583,0.3969,1.0,0.4408,stable
agg-00461,Kenya,Kisumu,agri_inputs,budget_seekers,2026-Q4,175,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kisumu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,135,46,22,17,19,1351,76,10,20,0,9,38,100,0,Unmet demand,0.5036,0.6231,0.7731,0.8917,0.8917,1.0,0.8705,0.4982,stable
agg-00462,Kenya,Kisumu,agri_inputs,growth_smes,2026-Q4,310,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kisumu; growth_smes are ready to buy comparing suppliers; positive discovery and saves,589,149,33,45,109,3974,73,4,8,2,15,228,97,1,High demand,0.7281,0.4684,0.6184,0.2251,0.2251,0.3124,1.0,0.4336,rising
agg-00463,Kenya,Kisumu,agri_inputs,urban_youth,2026-Q4,289,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Kisumu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,407,153,30,39,73,4210,145,9,16,3,18,109,301,2,Unmet demand,0.6337,0.7278,0.8778,0.9803,0.9803,1.0,1.0,0.4233,rising
agg-00464,Kenya,Kisumu,agri_inputs,rural_producers,2026-Q4,192,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Kisumu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,158,78,17,8,33,1277,106,10,26,2,19,40,83,1,Unmet demand,0.5782,0.6108,0.7608,0.688,0.688,0.679,1.0,0.4305,stable
agg-00465,Kenya,Kisumu,clean_energy,budget_seekers,2026-Q4,213,anonymous hashtags show solar kits battery replacement repair support reliable power in Kisumu; budget_seekers are searching and evaluating options; complaints delays and unmet need,67,19,5,2,13,912,61,10,14,1,3,15,47,0,Unmet demand,0.4543,0.587,0.737,0.9333,0.9333,1.0,0.9101,0.3959,stable
agg-00466,Kenya,Kisumu,clean_energy,growth_smes,2026-Q4,124,county-level comments discuss solar kits battery replacement repair support reliable power in Kisumu; growth_smes are searching and evaluating options; positive discovery and saves,253,125,27,14,24,1578,34,4,3,3,5,54,26,1,Moderate demand,0.6635,0.4188,0.5688,0.15,0.15,0.2213,1.0,0.3871,rising
agg-00467,Kenya,Kisumu,clean_energy,urban_youth,2026-Q4,291,aggregate posts mention solar kits battery replacement repair support reliable power in Kisumu; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,102,40,9,6,8,1559,152,12,13,1,23,9,77,0,Unmet demand,0.547,0.6911,0.8411,0.9838,0.9838,0.9213,1.0,0.5404,stable
agg-00468,Kenya,Kisumu,clean_energy,rural_producers,2026-Q4,143,county-level comments discuss solar kits battery replacement repair support reliable power in Kisumu; rural_producers are searching and evaluating options; complaints delays and unmet need,90,40,8,10,9,1630,27,5,5,0,4,17,117,0,Unmet demand,0.5201,0.6236,0.7736,1.0,1.0,1.0,1.0,0.5046,stable
agg-00469,Kenya,Kisumu,digital_services,budget_seekers,2026-Q4,183,anonymous hashtags show online payments analytics dashboard mobile onboarding in Kisumu; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,231,113,15,32,15,1917,96,6,9,2,15,30,119,1,Unmet demand,0.5781,0.608,0.758,0.6943,0.6943,0.6552,1.0,0.4864,stable
agg-00470,Kenya,Kisumu,digital_services,growth_smes,2026-Q4,285,county-level comments discuss online payments analytics dashboard mobile onboarding in Kisumu; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,463,197,52,37,60,4160,163,16,23,6,30,127,184,2,Moderate demand,0.6697,0.6019,0.7519,0.5219,0.5219,0.4553,1.0,0.4985,rising
agg-00471,Kenya,Kisumu,digital_services,urban_youth,2026-Q4,211,aggregate posts mention online payments analytics dashboard mobile onboarding in Kisumu; urban_youth are searching and evaluating options; complaints delays and unmet need,298,107,49,27,30,3426,46,9,3,3,7,111,138,1,Moderate demand,0.7176,0.5785,0.7285,0.5729,0.5729,0.5841,1.0,0.4551,rising
agg-00472,Kenya,Kisumu,digital_services,rural_producers,2026-Q4,252,anonymous hashtags show online payments analytics dashboard mobile onboarding in Kisumu; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,327,150,37,31,65,3103,153,17,39,3,32,85,190,3,Unmet demand,0.6235,0.6649,0.8149,0.7538,0.7538,0.8126,1.0,0.5076,rising
agg-00473,Kenya,Kisumu,retail,budget_seekers,2026-Q4,210,anonymous hashtags show fair prices product availability delivery reliability in Kisumu; budget_seekers are searching and evaluating options; positive discovery and saves,149,66,19,20,7,1735,42,4,3,4,6,21,45,0,Low demand,0.4209,0.3769,0.5269,0.4083,0.4083,0.3907,1.0,0.4999,stable
agg-00474,Kenya,Kisumu,retail,growth_smes,2026-Q4,224,anonymous hashtags show fair prices product availability delivery reliability in Kisumu; growth_smes are searching and evaluating options; complaints delays and unmet need,120,43,16,9,20,2399,37,5,9,2,4,34,175,0,Unmet demand,0.527,0.6227,0.7727,1.0,1.0,1.0,1.0,0.4149,stable
agg-00475,Kenya,Kisumu,retail,urban_youth,2026-Q4,312,aggregate posts mention fair prices product availability delivery reliability in Kisumu; urban_youth are searching and evaluating options; complaints delays and unmet need,123,50,5,5,16,1306,136,25,32,0,6,20,110,0,Unmet demand,0.5472,0.6811,0.8311,1.0,1.0,0.9731,1.0,0.5601,stable
agg-00476,Kenya,Kisumu,retail,rural_producers,2026-Q4,70,county-level comments discuss fair prices product availability delivery reliability in Kisumu; rural_producers are searching and evaluating options; complaints delays and unmet need,38,16,5,4,7,356,30,4,5,0,3,7,17,0,Low demand,0.5106,0.5104,0.6604,0.5535,0.5535,0.5176,0.9644,0.5815,stable
agg-00477,Kenya,Kisumu,transport,budget_seekers,2026-Q4,93,county-level comments discuss route reliability parcel tracking last mile access in Kisumu; budget_seekers are searching and evaluating options; complaints delays and unmet need,24,9,2,0,3,452,14,2,3,0,0,2,47,0,Low demand,0.3993,0.5588,0.7088,1.0,1.0,0.9839,0.9912,0.5055,stable
agg-00478,Kenya,Kisumu,transport,growth_smes,2026-Q4,124,county-level comments discuss route reliability parcel tracking last mile access in Kisumu; growth_smes are searching and evaluating options; complaints delays and unmet need,70,23,6,7,11,1299,42,6,9,0,2,15,42,0,Unmet demand,0.564,0.5948,0.7448,0.7737,0.7737,0.7191,1.0,0.5764,rising
agg-00479,Kenya,Kisumu,transport,urban_youth,2026-Q4,185,anonymous hashtags show route reliability parcel tracking last mile access in Kisumu; urban_youth are searching and evaluating options; complaints delays and unmet need,92,28,6,7,17,968,25,2,2,1,2,9,41,0,Low demand,0.5081,0.4722,0.6222,0.6,0.6,0.6094,0.9798,0.3887,stable
agg-00480,Kenya,Kisumu,transport,rural_producers,2026-Q4,149,aggregate posts mention route reliability parcel tracking last mile access in Kisumu; rural_producers are searching and evaluating options; complaints delays and unmet need,52,25,3,7,5,1286,62,5,5,0,2,6,45,0,Unmet demand,0.4543,0.633,0.783,1.0,1.0,1.0,1.0,0.5628,stable
agg-00481,Kenya,Nakuru,agri_inputs,budget_seekers,2026-Q4,265,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Nakuru; budget_seekers are searching and evaluating options; complaints delays and unmet need,116,52,9,17,9,2366,117,20,28,1,7,27,269,0,Low demand,0.4413,0.6313,0.7813,1.0,1.0,1.0,0.9641,0.4487,stable
agg-00482,Kenya,Nakuru,agri_inputs,growth_smes,2026-Q4,260,aggregate posts mention seed quality fertilizer access harvest timing farm input supply in Nakuru; growth_smes are ready to buy comparing suppliers; positive discovery and saves,226,123,15,12,21,2545,149,26,31,2,23,64,38,0,Moderate demand,0.6101,0.475,0.625,0.2324,0.2324,0.2337,1.0,0.5111,rising
agg-00483,Kenya,Nakuru,agri_inputs,urban_youth,2026-Q4,177,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Nakuru; urban_youth are searching and evaluating options; complaints delays and unmet need,150,73,8,17,22,1502,34,3,6,1,3,19,149,0,Unmet demand,0.5246,0.6264,0.7764,1.0,1.0,1.0,0.9616,0.3787,stable
agg-00484,Kenya,Nakuru,agri_inputs,rural_producers,2026-Q4,118,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Nakuru; rural_producers are searching and evaluating options; complaints delays and unmet need,46,16,7,2,6,659,57,11,10,0,3,11,44,0,Unmet demand,0.5934,0.7118,0.8618,1.0,1.0,1.0,1.0,0.4101,rising
agg-00485,Kenya,Nakuru,clean_energy,budget_seekers,2026-Q4,252,anonymous hashtags show solar kits battery replacement repair support reliable power in Nakuru; budget_seekers are searching and evaluating options; complaints delays and unmet need,85,43,11,3,9,2185,40,5,9,0,5,13,108,0,Low demand,0.45,0.5846,0.7346,1.0,1.0,1.0,1.0,0.4241,stable
agg-00486,Kenya,Nakuru,clean_energy,growth_smes,2026-Q4,152,aggregate posts mention solar kits battery replacement repair support reliable power in Nakuru; growth_smes are searching and evaluating options; positive discovery and saves,175,31,9,9,37,1520,48,9,8,0,5,37,27,0,Moderate demand,0.6395,0.4336,0.5836,0.2054,0.2054,0.2753,1.0,0.4869,rising
agg-00487,Kenya,Nakuru,clean_energy,urban_youth,2026-Q4,176,county-level comments discuss solar kits battery replacement repair support reliable power in Nakuru; urban_youth are searching and evaluating options; complaints delays and unmet need,121,56,12,14,17,2041,87,11,18,0,7,16,63,0,Unmet demand,0.5916,0.5984,0.7484,0.6632,0.6632,0.6241,1.0,0.4178,rising
agg-00488,Kenya,Nakuru,clean_energy,rural_producers,2026-Q4,227,anonymous hashtags show solar kits battery replacement repair support reliable power in Nakuru; rural_producers are searching and evaluating options; complaints delays and unmet need,121,57,13,10,12,1378,43,7,4,0,5,18,66,0,Unmet demand,0.5009,0.509,0.659,0.6896,0.6896,0.6808,0.9315,0.4141,stable
agg-00489,Kenya,Nakuru,digital_services,budget_seekers,2026-Q4,112,county-level comments discuss online payments analytics dashboard mobile onboarding in Nakuru; budget_seekers are searching and evaluating options; complaints delays and unmet need,115,33,18,9,5,1234,16,1,4,3,2,30,55,1,Unmet demand,0.4876,0.4709,0.6209,0.6211,0.6211,0.6611,0.9586,0.4608,stable
agg-00490,Kenya,Nakuru,digital_services,growth_smes,2026-Q4,318,aggregate posts mention online payments analytics dashboard mobile onboarding in Nakuru; growth_smes are ready to buy comparing suppliers; positive discovery and saves,534,104,69,71,77,6664,89,18,9,2,16,89,104,2,High demand,0.8401,0.5389,0.6889,0.2507,0.2507,0.2043,1.0,0.5044,rising
agg-00491,Kenya,Nakuru,digital_services,urban_youth,2026-Q4,246,anonymous hashtags show online payments analytics dashboard mobile onboarding in Nakuru; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,198,59,27,15,37,1571,161,9,40,1,37,23,81,1,Moderate demand,0.6926,0.6258,0.7758,0.5164,0.5164,0.4779,1.0,0.532,rising
agg-00492,Kenya,Nakuru,digital_services,rural_producers,2026-Q4,180,county-level comments discuss online payments analytics dashboard mobile onboarding in Nakuru; rural_producers are searching and evaluating options; positive discovery and saves,184,90,9,23,26,1279,91,9,7,0,7,20,13,0,High demand,0.7282,0.4726,0.6226,0.0943,0.0943,0.1498,1.0,0.563,rising
agg-00493,Kenya,Nakuru,retail,budget_seekers,2026-Q4,328,anonymous hashtags show fair prices product availability delivery reliability in Nakuru; budget_seekers are searching and evaluating options; complaints delays and unmet need,226,119,22,29,36,2879,105,20,22,4,7,41,206,3,Low demand,0.4121,0.5954,0.7454,1.0,1.0,0.9558,0.7784,0.5341,stable
agg-00494,Kenya,Nakuru,retail,growth_smes,2026-Q4,328,county-level comments discuss fair prices product availability delivery reliability in Nakuru; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,344,170,45,47,45,2798,206,35,18,1,40,136,118,1,High demand,0.7284,0.6095,0.7595,0.4319,0.4319,0.3632,1.0,0.4142,rising
agg-00495,Kenya,Nakuru,retail,urban_youth,2026-Q4,276,anonymous hashtags show fair prices product availability delivery reliability in Nakuru; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,127,48,8,17,6,2556,133,14,34,0,17,16,223,0,Unmet demand,0.4779,0.6561,0.8061,1.0,1.0,0.9746,1.0,0.4665,stable
agg-00496,Kenya,Nakuru,retail,rural_producers,2026-Q4,210,anonymous hashtags show fair prices product availability delivery reliability in Nakuru; rural_producers are searching and evaluating options; complaints delays and unmet need,220,81,20,31,13,1993,68,8,9,3,3,30,79,0,Low demand,0.4684,0.4457,0.5957,0.4783,0.4783,0.5071,0.851,0.5496,stable
agg-00497,Kenya,Nakuru,transport,budget_seekers,2026-Q4,327,county-level comments discuss route reliability parcel tracking last mile access in Nakuru; budget_seekers are searching and evaluating options; complaints delays and unmet need,225,103,17,7,40,2572,76,15,12,2,8,18,265,1,Unmet demand,0.4609,0.6031,0.7531,1.0,1.0,0.9777,0.9755,0.596,stable
agg-00498,Kenya,Nakuru,transport,growth_smes,2026-Q4,154,county-level comments discuss route reliability parcel tracking last mile access in Nakuru; growth_smes are searching and evaluating options; complaints delays and unmet need,134,28,18,14,12,1406,39,3,10,1,5,50,51,1,Moderate demand,0.6187,0.5085,0.6585,0.4882,0.4882,0.477,1.0,0.4316,rising
agg-00499,Kenya,Nakuru,transport,urban_youth,2026-Q4,324,anonymous hashtags show route reliability parcel tracking last mile access in Nakuru; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,93,50,7,8,12,1534,106,11,29,0,21,30,57,0,Unmet demand,0.5422,0.5905,0.7405,0.798,0.798,0.7554,1.0,0.4731,stable
agg-00500,Kenya,Nakuru,transport,rural_producers,2026-Q4,272,anonymous hashtags show route reliability parcel tracking last mile access in Nakuru; rural_producers are ready to buy comparing suppliers; complaints delays and unmet need,194,70,15,22,37,2493,124,21,14,2,21,22,200,1,Unmet demand,0.5159,0.6697,0.8197,1.0,1.0,0.9931,1.0,0.445,stable
agg-00501,Kenya,Machakos,agri_inputs,budget_seekers,2026-Q4,305,anonymous hashtags show seed quality fertilizer access harvest timing farm input supply in Machakos; budget_seekers are ready to buy comparing suppliers; complaints delays and unmet need,192,92,21,19,8,2197,113,13,10,4,13,41,60,1,Low demand,0.4498,0.4278,0.5778,0.4272,0.4272,0.5131,0.837,0.529,stable
agg-00502,Kenya,Machakos,agri_inputs,growth_smes,2026-Q4,187,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Machakos; growth_smes are searching and evaluating options; complaints delays and unmet need,106,53,7,8,5,1823,45,4,9,0,4,25,38,0,Low demand,0.5017,0.4442,0.5942,0.4708,0.4708,0.5107,1.0,0.4293,stable
agg-00503,Kenya,Machakos,agri_inputs,urban_youth,2026-Q4,297,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Machakos; urban_youth are searching and evaluating options; complaints delays and unmet need,211,67,23,14,9,2618,55,11,11,4,8,22,286,1,Unmet demand,0.4764,0.602,0.752,1.0,1.0,1.0,1.0,0.4054,stable
agg-00504,Kenya,Machakos,agri_inputs,rural_producers,2026-Q4,99,county-level comments discuss seed quality fertilizer access harvest timing farm input supply in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,74,35,5,7,3,739,14,1,1,0,1,5,29,0,Low demand,0.4702,0.4259,0.5759,0.5139,0.5139,0.5709,0.984,0.4832,stable
agg-00505,Kenya,Machakos,clean_energy,budget_seekers,2026-Q4,64,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; budget_seekers are searching and evaluating options; complaints delays and unmet need,14,7,1,0,2,328,14,1,2,0,1,3,22,0,Low demand,0.3758,0.5598,0.7098,1.0,1.0,0.9271,0.8045,0.3975,stable
agg-00506,Kenya,Machakos,clean_energy,growth_smes,2026-Q4,273,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,531,190,71,37,35,3432,100,20,21,10,20,120,211,1,Moderate demand,0.6405,0.5489,0.6989,0.5163,0.5163,0.6283,1.0,0.3986,rising
agg-00507,Kenya,Machakos,clean_energy,urban_youth,2026-Q4,255,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; urban_youth are searching and evaluating options; positive discovery and saves,337,164,22,47,38,2447,144,21,24,1,8,89,77,0,Moderate demand,0.6589,0.5213,0.6713,0.3042,0.3042,0.2672,1.0,0.427,rising
agg-00508,Kenya,Machakos,clean_energy,rural_producers,2026-Q4,228,county-level comments discuss solar kits battery replacement repair support reliable power in Machakos; rural_producers are searching and evaluating options; complaints delays and unmet need,124,49,12,14,11,2080,48,2,9,2,7,19,101,1,Low demand,0.4404,0.5893,0.7393,1.0,1.0,1.0,1.0,0.49,stable
agg-00509,Kenya,Machakos,digital_services,budget_seekers,2026-Q4,155,aggregate posts mention online payments analytics dashboard mobile onboarding in Machakos; budget_seekers are searching and evaluating options; positive discovery and saves,141,52,9,11,8,1074,31,4,3,0,2,25,19,0,Moderate demand,0.5537,0.3621,0.5121,0.1773,0.1773,0.1916,1.0,0.5335,stable
agg-00510,Kenya,Machakos,digital_services,growth_smes,2026-Q4,290,aggregate posts mention online payments analytics dashboard mobile onboarding in Machakos; growth_smes are ready to buy comparing suppliers; complaints delays and unmet need,251,74,21,11,27,2969,156,16,26,2,17,43,147,0,Unmet demand,0.5846,0.6382,0.7882,0.7669,0.7669,0.7973,1.0,0.3957,rising
agg-00511,Kenya,Machakos,digital_services,urban_youth,2026-Q4,162,aggregate posts mention online payments analytics dashboard mobile onboarding in Machakos; urban_youth are ready to buy comparing suppliers; complaints delays and unmet need,242,43,18,13,33,1933,62,6,8,2,13,61,121,0,Unmet demand,0.6067,0.5853,0.7353,0.6623,0.6623,0.6562,1.0,0.4753,rising
